id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
343,2025-11-25 01:28:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5290.000,2457.000,"7,3,1",4835.000,3115.000,5353.0,3076.0,5290.0,3084.0,SHAPELY,ゲスト,unknown,other,available
342,2025-11-25 01:27:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4232.000,5572.000,"8,3,7",3035.000,6230.000,4842.0,5512.0,4232.0,5108.0,SHAPELY,Dazzy,manager,dev_team,available
341,2025-11-25 01:27:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5203.000,2457.000,"7,1,3",4835.000,3115.000,5310.0,2970.0,5203.0,2853.0,SHAPELY,ゲスト,unknown,other,available
340,2025-11-25 01:27:29,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4443.000,5582.000,"8,3,7",3035.000,6230.000,4835.0,5264.0,4443.0,5582.0,SHAPELY,Dazzy,manager,dev_team,available
339,2025-11-25 01:27:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5258.000,2719.000,"7,1,3",4835.000,3115.000,5256.0,2836.0,5258.0,2719.0,SHAPELY,ゲスト,unknown,other,available
338,2025-11-25 01:26:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4532.000,5474.000,"8,3,7",3035.000,6230.000,4835.0,5287.0,4532.0,5474.0,SHAPELY,Dazzy,manager,dev_team,available
337,2025-11-25 01:26:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5020.000,2442.000,"7,1,3",4835.000,3115.000,5349.0,3063.0,5020.0,2442.0,SHAPELY,ゲスト,unknown,other,available
336,2025-11-25 01:26:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4628.000,5769.000,"8,3,7",3035.000,6230.000,4888.0,5319.0,4628.0,5769.0,SHAPELY,Dazzy,manager,dev_team,available
335,2025-11-25 01:26:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5292.0,2925.0,4903.0,2950.0,SHAPELY,ゲスト,unknown,other,available
334,2025-11-25 01:25:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4517.000,5818.000,"8,3,7",3035.000,6230.000,4860.0,5308.0,4517.0,5818.0,SHAPELY,Dazzy,manager,dev_team,available
333,2025-11-25 01:25:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5270.000,2450.000,"7,3,1",4835.000,3115.000,5291.0,2923.0,5270.0,2450.0,SHAPELY,ゲスト,unknown,other,available
332,2025-11-25 01:25:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4650.000,5408.000,"8,3,7",3035.000,6230.000,4842.0,5391.0,4650.0,5408.0,SHAPELY,Dazzy,manager,dev_team,available
331,2025-11-25 01:25:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5407.000,2525.000,"7,3,1",4835.000,3115.000,5300.0,2944.0,5407.0,2525.0,SHAPELY,ゲスト,unknown,other,available
330,2025-11-25 01:24:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.000,4915.000,"8,3,7",3035.000,6230.000,4858.0,5380.0,4245.0,4998.0,SHAPELY,Dazzy,manager,dev_team,available
329,2025-11-25 01:24:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5256.000,2457.000,"7,1,3",4835.000,3115.000,5274.0,2881.0,5256.0,2834.0,SHAPELY,ゲスト,unknown,other,available
328,2025-11-25 01:24:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.000,4915.000,"8,3,7",3035.000,6230.000,4847.0,5221.0,4144.0,5150.0,SHAPELY,Dazzy,manager,dev_team,available
327,2025-11-25 01:24:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,3135.000,"7,1,3",4835.000,3115.000,5266.0,2860.0,4196.0,3273.0,SHAPELY,ゲスト,unknown,other,available
